cardname,setname,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28
Peace of Mind,Exodus,0.131036623215394,0.234073711930133,0.3,0.39799214448366904,0.4,0.28944432715919105,0.3,0.3,0.179545299585603,0.27208821793033605,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Mystical Tutor,Mirage,5.0,5.0,5.3944433977304005,5.50040120965313,5.5826257002178,5.32777864198491,5.547377105387219,5.40688942519234,5.44709543254115,5.79799214448367,6.17434439926841,6.19878983753388,6.791385520216269,7.04058291262762,8.11321453346427,8.7627166146923,9.105109505491038,9.25548033526757,8.85257310166444,7.14202307279816,6.469821349741889,5.53659316075423,5.69640483146728,5.589463677153651,6.776420508292871,8.4639238548851,7.298789068892161,7.2394879700948795
Threaten,Onslaught,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.198666648888652,0.194823066841415,0.2,0.2,0.2,0.2,0.2,0.2,0.253069777233911,0.3,0.3,0.3,0.3,0.3,0.3,0.33039177238769396,0.3,0.3,0.3,0.3,0.3
Bonded Fetch,Future Sight,0.2,0.106296181068679,0.29082160611023306,0.20200785551633202,0.2,0.2,0.2,0.13955586074481,0.212500094697687,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1
Luminous Guardian,Odyssey,0.2,0.2,0.45990231742489,0.210641694478247,0.28333333333333305,0.234444271603018,0.3,0.3,0.22512594792384805,0.271285196207183,0.3,0.19927535181669298,0.2,0.2,0.21321318210074,0.2,0.2,0.2,0.252243290800873,0.3,0.3,0.3,0.3,0.3,0.19819818196560302,0.2,0.2,0.26765854355409
Mogg Hollows,Tempest,0.1,0.1,0.302898592733228,0.22369486379354,0.2,0.2,0.2,0.2,0.203661770164926,0.2,0.2,0.2,0.11158187781252402,0.1,0.210360453697781,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.43333201752654604,0.6,0.337628738440602,0.3,0.24662734080167603
Hurricane,Ice Age,0.3,0.3,0.728986651980463,0.5736942613766429,0.662429342621548,0.612777364192935,0.458808697267104,0.410222136295151,0.637121114553898,0.7387552862082679,0.7,0.682122929317816,0.419915423012059,0.2,0.257507274840314,0.38135962315293603,0.210360003243272,0.2,0.304486581601746,0.319324193104248,0.370570005135181,0.319931133310653,0.3,0.404387557731023,0.279579545761674,0.3,0.42848415425735,0.339882022405029
Simic Guildmage,Dissension,0.4,0.298333870376338,0.39082160611023403,0.309236858275401,0.3,0.48296314403493396,0.428332547607823,0.40355538073840996,0.44267570208865203,0.7765063434499209,0.8032908327741151,0.7096610095798491,0.7225980728650241,0.574462491330505,0.4168168181695329,0.4,0.4,0.6171054882301079,0.624197828825277,0.570051015232105,0.55540545410319,0.504810874338911,0.48169964116943503,0.42522072658850796,0.554654546437355,0.44759482056516,0.4,0.446627340801676
Pulse of Llanowar,Invasion,0.3,0.3,0.203139900578269,0.2,0.2,0.2,0.2,0.2,0.20252539791968102,0.2,0.2,0.14154625429354098,0.200847464809024,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.51315543625574,0.352402724348868,0.25910627944618,0.41393843524427704,0.5
Molten Slagheap,Time Spiral,0.2,0.26759241769353,0.395410803055117,0.26987915517054395,0.3,0.3,0.375476078229689,0.233777783703783,0.282828279002114,0.3,0.3,0.19927535181669298,0.28290960092882106,0.3,0.3,0.3,0.3,0.3,0.404486581601746,0.5,0.5,0.337285435932329,0.3,0.3,0.387387724213732,0.251889710203198,0.3,0.2
Thunder of Hooves,Onslaught,0.2,0.2,0.295410803055117,0.252610272412921,0.3,0.3,0.3,0.12577767703569398,0.19684353669346,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.276876818710078,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Concentrate,Odyssey,0.15172770535899,0.1,0.38623240916534995,0.446184291377005,0.5,0.5,0.413808768696696,0.45888878518380205,0.423989575678604,0.44959818792997497,0.5,0.5,0.407767862439512,0.398387070759206,0.40600590996315294,0.4,0.4,0.4,0.45224329080087294,0.39855070363338596,0.36036090415229,0.48367715131083794,0.5,0.29978091816997604,0.3,0.40670110001134,0.4,0.311310253693496
Bloodhusk Ritualist,Worldwake,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.19927535181669298,0.2,0.2,0.25435409328012,0.3,0.3,0.3,0.404486581601746,0.333575124277163,0.40690636852584294,0.314089320508459,0.3,0.3,0.3,0.3,0.440608920162185,0.2
Curiosity,Exodus,1.3,1.04740941566017,0.9905802982651921,0.7592344486078149,1.0,0.908518427982533,0.8233324761782309,0.441111881491753,0.7713380404396999,0.8325311148327091,0.7,0.715940086088204,0.5535305383943929,0.5,0.40570635771493396,0.387280753694128,0.49624636257984295,0.5,0.5,0.5,0.5,0.5,0.5,0.43245569020645,0.45060045585996295,0.39329889998865997,0.457878325060456,0.5
Cinder Elemental,Mercadian Masques,0.2,0.2,0.296860099421731,0.3,0.3,0.3,0.3,0.3,0.22853506465958104,0.3,0.3,0.19927535181669298,0.28290960092882106,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Telekinetic Sliver,Time Spiral,0.3,0.3,0.49372019884346097,0.5,0.5,0.5,0.5,0.5,0.4803025022916839,0.651406041036639,0.655481651074356,0.57246264438615,0.6586144797837271,0.767472056000903,0.749399544140037,0.940131449098014,1.0,1.57675100988171,1.07868489120088,1.01691039000565,0.7977499797295471,0.6548113898081421,0.9359487440930219,0.73618402873722,0.8288290885503471,0.8,0.743939889816178,0.72698127358659
Crush Underfoot,Lorwyn,0.2,0.2,0.14734343975999697,0.1,0.152825023940881,0.20500005555617298,0.242857040814869,0.210222136295151,0.2,0.19196797551777697,0.15701719759470498,0.14154625429354098,0.1,0.197042694237004,0.153303633366066,0.1,0.294294543194083,0.3,0.205929383936384,0.13937230974361903,0.22492454886981,0.29003340240621,0.369934704602051,0.299342096606534,0.268168632149839,0.1,0.1,0.24662734080167603
Superior Numbers,Mirage,0.2,0.2,0.306038493311497,0.202610272412921,0.2,0.2,0.2,0.2,0.201010234926022,0.2,0.2,0.14154625429354098,0.201271197213536,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.243200568428532,0.2,0.2,0.2,0.2
Dauthi Trapper,Stronghold,0.2,0.449444438271536,0.5,0.405622356895866,0.4,0.4,0.376904670066715,0.383111108148109,0.45757581496829497,0.419477945517416,0.4,0.331641038275917,0.326270985347333,0.3,0.3,0.3,0.3,0.3,0.404486581601746,0.40797185466456,0.38633681384517,0.35189022567243,0.3,0.25833366228503,0.2,0.2,0.373634975181367,0.36349242252884
Battle Mastery,Lorwyn,0.2,0.20888843209369,0.42947071696691297,0.35803142206532595,0.30875727760404803,0.41703741152679497,0.4,0.4,0.342802218198623,0.5,0.5,0.35676459079117107,0.2,0.2,0.32567590699015303,0.3,0.3,0.3,0.35224329080087297,0.298550703633386,0.322822277678177,0.299484530768358,0.3,0.3,0.31741772448400396,0.303779420406396,0.451514572992236,0.2
Bushi Tenderfoot ,Champions of Kamigawa,0.3,0.3,0.490821606110233,0.5,0.400564835295214,0.4,0.44833140473435296,0.334221789623862,0.372600928794915,0.487751057241654,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.416907491412919,0.36786817899260404,0.45103042299405105,0.329411361007079,0.401096724956907,0.4,0.34089372055382,0.3,0.3
Living Terrain,Prophecy,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.19377858371445,0.278788096879522,0.3,0.3,0.19927535181669298,0.28290960092882106,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.46078354477538797,0.3,0.3,0.3,0.3,0.3
Marsh Casualties,Zendikar,0.2,0.116851853909488,0.35048551428281605,0.223694261376643,0.18177993033839301,0.17092634362604,0.200714295918513,0.2,0.24469730831294198,0.20361450137953502,0.13574586507717198,0.16570095218771302,0.1,0.1,0.193544085982757,0.1,0.23363453724808303,0.295614415979158,0.205929383936384,0.2,0.2,0.35790368972875997,0.4,0.29802628981960305,0.345045000405409,0.38574005917586796,0.44969544900816405,0.439882022405029
Volition Reins,Scars of Mirrodin,0.2,0.2,0.14734343975999697,0.224899095169821,0.18177993033839301,0.202962255136168,0.20166645237789102,0.2,0.261489859771665,0.17088338413715803,0.19013079119462098,0.133575124277163,0.13248586852431,0.1,0.1,0.1,0.200900909017198,0.2,0.2,0.2,0.2,0.2,0.2,0.43333201752654604,0.31021045234641803,0.2,0.148485427007764,0.20674531839664803
Nacatl War-Pride,Future Sight,0.3,0.3,0.661353063087871,0.7,0.43870159916609497,0.42592584362048497,0.416428091829883,0.415554874064988,0.352525397919681,0.38473897275870794,0.4,0.29927535181669296,0.442372816718786,0.300537105437184,0.8915931675060141,0.578071421992395,0.309459094226074,0.399780918169976,0.4,0.466184292525979,0.31231227308354104,0.40051546923164205,0.571240612561031,1.95064935064935,2.63843998594582,2.11374704893865,2.01757577410498,1.77976404481006
Dance of Shadows,Champions of Kamigawa,0.2,0.2,0.10458919694488301,0.118473716550802,0.159181010008559,0.20407337859309502,0.12214245917798801,0.239555194069254,0.217929302494716,0.156225376209352,0.155702048711167,0.15410658125480098,0.1,0.1,0.18228272326777697,0.1,0.1,0.1,0.20448658160174601,0.21521833649763,0.202252272542996,0.2,0.308823702425538,0.288596560481059,0.3,0.3,0.3,0.3
Scapegoat,Stronghold,0.3,0.3,0.203139900578269,0.20040181207002497,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.14154625429354098,0.1,0.20161292924079396,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.313057866575944,0.212744367536618,0.2,0.31666726727267797,0.259621748677821,0.36636211567483,0.341865974594936
Sapseep Forest,Shadowmoor,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.19927535181669298,0.28290960092882106,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.31651681546680605,0.375772430643615,0.43757613774795895,0.2
Kyren Negotiations,Mercadian Masques,0.3,0.3,0.203139900578269,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.14154625429354098,0.210593310112798,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.326974697035487,0.494143190479194,0.425085825627068,0.349394534446081,0.4148811295372561
Kithkin Mourncaller,Lorwyn,0.279308917856404,0.3,0.49492673806866794,0.23393534861865803,0.2,0.2,0.2,0.2,0.534975643754877,0.2,0.2,0.14154625429354098,0.200847464809024,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.2228222776781799,0.7969102774255401,0.248485427007764,0.1
Cabal Executioner,Onslaught,0.2,0.2,0.295410803055117,0.19518066482728696,0.287570657378452,0.3,0.3,0.3,0.29141432889643104,0.3,0.3,0.19927535181669298,0.2,0.2,0.274174091658483,0.3,0.3,0.3,0.3,0.3,0.3,0.268728543593233,0.3,0.3,0.3,0.3,0.3,0.3
Cateran Kidnappers,Mercadian Masques,0.4,0.4,0.312318294468036,0.3,0.3,0.21907410082334197,0.2,0.2,0.20782808960673899,0.2,0.2,0.14154625429354098,0.200847464809024,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Samite Archer,Invasion,0.3,0.23240758230647002,0.2,0.551004228966614,0.6,0.44555661729574797,0.21023800340004897,0.2,0.205555723906999,0.2,0.2,0.14154625429354098,0.200847464809024,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.394116551304928,0.27214963354780997,0.2,0.2,0.2,0.2
Shrine of Burning Rage,New Phyrexia,2.5,2.2740758230647002,2.3398592733227996,1.4504024144869199,1.18813506894126,1.02537083745375,0.9004764353776479,0.7373331644421931,0.777021038038167,0.825701514476078,0.917981815550205,0.84347671705387,0.650566106492428,0.4,0.4,0.4,0.489639996756728,0.5,0.5,0.5,0.5,0.41546459241847905,0.3,1.2473650969091699,1.6785277344840903,1.15103196940175,0.6475763195694471,0.6
Diviner's Wand,Morningtide,0.2,0.2,0.295410803055117,0.355221749659634,0.29943516470478604,0.3,0.183334047629252,0.19977799703996102,0.299495071932363,0.251405438619742,0.25021908183002395,0.21111030594646302,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.30120258971742,0.362418870958254,0.210964617955499,0.409008639717475,0.5585908102145379,0.680907834687903,0.3
Laquatus's Disdain,Judgment,0.2,0.32296247736086,0.448791286830244,0.6,0.6,0.308703430038112,0.3,0.3,0.22550473867226298,0.3,0.3,0.19927535181669298,0.28290960092882106,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.30228729975097496,0.3,0.3,0.3,0.3,0.3
Leonin Relic-Warder,Mirrodin Besieged,0.2,0.323147479416438,0.6550732619313321,0.7,0.264548428376512,0.20240669340770498,0.24976142516321698,0.3,0.257828468397488,0.1,0.188596560481059,0.2,0.288841854591988,0.3,0.3,0.39649140120264703,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.386636816547897,0.3,0.19909089256168302,0.2
Mogg Salvage,Nemesis,0.3,0.23240758230647002,0.40700589863621206,0.3,0.218785328689226,0.2,0.2,0.2,0.28484874885415806,0.212851359654936,0.2,0.14154625429354098,0.20042373240451197,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.323528892723387,0.2,0.2,0.2,0.2,0.2
Nulltread Gargantuan,Alara Reborn,0.2,0.26759241769353,0.3,0.3,0.3,0.3,0.390476292518465,0.4095554607394771,0.409721664558065,0.40321208689261295,0.5,0.357004449339846,0.407344553767405,0.4,0.366065009594681,0.264035053092804,0.39429454319408297,0.212937670232503,0.2,0.2,0.316815917260516,0.444673140960216,0.445424420086668,0.356798773668075,0.3,0.358590810214538,0.4,0.2
Stand Together,Darksteel,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.21338343472298998,0.3,0.3,0.19927535181669298,0.299858897109297,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.49868353530967496,0.287087271056496,0.2,0.2,0.26765854355409
Brain Freeze,Scourge,3.0,3.17037022633585,3.08937230974362,2.41706767551416,2.5752828413800097,2.3661124012489,2.11047514964499,1.85155202069361,2.2479806665202,1.9895583079314199,2.3344287424834502,1.7531413498746398,1.7313566216662901,1.7,1.44549185127794,1.71052579639206,1.961262263624,2.09626902985566,2.1474365138126297,1.9236728068522702,1.8384435895818898,1.24725512634151,0.8643767524853431,1.1741246595349901,0.9448963504175709,1.08453850039691,1.02363679339624,1.0
Lava Blister,Odyssey,0.3,0.3,0.490821606110233,0.5,0.5,0.40851842798253296,0.318809554422206,0.3,0.40353487526420706,0.366867673104495,0.40657903393465705,0.360868273453238,1.2721722217984899,1.2301077436732901,0.8983468319534409,1.2,1.96997090063874,2.0,1.13189021048279,0.5258453021058279,0.500450004054091,0.34931236404499,0.565032647698974,0.6633764917959449,1.02597545923837,0.6680434849843809,0.3,0.38868974630650394
Punishing Fire,Zendikar,0.3,0.3,0.395410803055117,0.26987915517054395,0.3765536148611429,0.400000555561728,0.475476078229689,0.5,0.36351032962370894,0.3,0.3,0.183092508587081,0.1,0.237903030694043,0.3,0.391886077448387,0.4,0.4,0.633175799767305,0.9797120248119541,0.96486274651123,0.926119856905741,0.3,0.342982802405295,0.41306273029486795,0.5,0.34757631956944707,0.3
Slith Ascendant,Mirrodin,0.3,0.3,0.203139900578269,0.2,0.2,0.2,0.184047629251846,0.2,0.2,0.2,0.2,0.14154625429354098,0.200847464809024,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Cephalid Coliseum,Odyssey,5.0,5.0,5.0862324091653495,4.3971812913408606,4.651130518055241,3.7722224691385495,2.75023857483678,2.70111801490687,3.88446768536125,3.25381932312437,3.9188640640008394,2.54566515456746,2.8004279697285597,2.0,1.8506000054054499,2.0,2.0,1.7956144159791598,1.41778815180915,1.76376614153828,1.62252587861152,1.47989979278137,1.16960920802369,1.5565803497414399,1.6648663501473,1.70395467994515,1.65726922307678,2.61349182728366
Balshan Griffin,Odyssey,0.125863852679495,0.1,0.29082160611023306,0.20622477379245496,0.2,0.2,0.2,0.2,0.216919446359442,0.2,0.2,0.14154625429354098,0.1,0.1,0.200450454508599,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
White Scarab,Ice Age,0.2,0.2,0.296860099421731,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.19957626759548802,0.2,0.2,0.2,0.29669681708844203,0.3,0.3,0.3,0.3,0.3,0.3,0.37149238805773793,0.2,0.2,0.2,0.27301575018750196
Scavenger Drake,Shards of Alara,0.2,0.2,0.295410803055117,0.3,0.3,0.197037744863832,0.19404777211103,0.29644461926159,0.3,0.3,0.3,0.19927535181669298,0.28333333333333305,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.47499901314490994,0.513664087063847,0.3,0.3,0.3
Corrupted Roots,Conflux,0.2,0.2,0.10458919694488301,0.134136555862119,0.181215095043178,0.202962255136168,0.20380934013343,0.2,0.168813021310768,0.19016072482801002,0.125219410781721,0.15917911853795003,0.1,0.1,0.22387408895575603,0.2,0.10375363742015699,0.295614415979158,0.205929383936384,0.140096957926927,0.232582275515996,0.22646058206785602,0.300980411380615,0.176315477835235,0.2,0.2,0.36878761432025997,0.2
Captivating Glance,Lorwyn,0.2,0.29759275103056704,0.19613617588660698,0.17088338413715803,0.15084746480902403,0.20999955555061703,0.3,0.18933319110921498,0.22790362048197302,0.27249003000036104,0.19407886945880898,0.211835678777953,0.2,0.2,0.29444454454544605,0.3,0.188288182776421,0.2,0.252243290800873,0.3,0.3,0.33711430014742405,0.32483676150512797,0.211403439518941,0.253604086523302,0.1,0.1,0.24662734080167603
Whispers of the Muse,Tempest,0.3,0.139259325103612,0.435749793475268,0.4,0.4,0.4,0.4,0.4,0.41767702785627203,0.4,0.38530704351372996,0.374396005739214,0.31115814540801195,0.3,0.226726817358715,0.2,0.2,0.2,0.38782007519303097,0.3705321816258211,0.36246227443490503,0.4,0.45163336536010495,0.41206200081579997,0.37372363714988394,0.459621748677821,0.564242077128675,0.39523863379325896
Magewright's Stone,Dissension,0.2,0.175925843620485,0.34758619690140397,0.428113591730021,0.390395257586929,0.320925788064312,0.3402384319776,0.3,0.3,0.40120423137628203,0.39473677285227393,0.457729097523153,0.31002805108517895,0.39731285988483706,0.42927774124091206,0.4499993420966071,0.43228272326777706,1.4131593836761,1.02708199117299,1.24879128683024,1.07477319615492,1.28676842029299,1.28365948351928,1.5304773747023002,1.91066045640051,1.99484582315282,2.08999890907107,2.40238098072596
Quicksilver Wall,Prophecy,0.1,0.16759241769353,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.23573208887946104,0.3,0.3,0.19927535181669298,0.28290960092882106,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.325163238494872,0.35570204871116706,0.3,0.3,0.3,0.3
Krovikan Vampire,Ice Age,0.5,0.5,0.881643212220467,0.8132537741418571,0.8812146713107741,0.7959266214069051,0.57357319390277,0.38000040000533297,0.503030325987318,0.676908757936843,0.7291668311425149,0.706760967550254,0.43629903643251206,0.384408619493863,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6162278451032249,0.6489490896314379,0.6470793513335191,0.6,0.5942481458112601
Sangrite Surge,Shards of Alara,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.19927535181669298,0.28290960092882106,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.495532943638594,0.5,0.47412268582481304,0.501201812628943,0.2,0.2,0.3
Ursine Fylgja,Coldsnap,0.3,0.3,0.181159147234018,0.20803202448222302,0.2,0.251481127568084,0.172142459177988,0.2,0.252903809877348,0.3,0.3,0.3,0.197033873168417,0.2,0.22177181776412397,0.2,0.2,0.2,0.252243290800873,0.3,0.3,0.49347106671202795,0.5,0.210525796392058,0.33828863323092995,0.2,0.2,0.3
Convulsing Licid,Stronghold,0.2,0.2,0.412800910158118,0.112649549994578,0.1,0.202962255136168,0.20595222788897,0.2,0.10050492806763699,0.20120483379317802,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Necrogenesis,Shards of Alara,0.2,0.2,0.295410803055117,0.224899095169821,0.3,0.197777753086145,0.27547607822968895,0.3,0.3,0.3,0.3,0.19927535181669298,0.28290960092882106,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.47499901314490994,0.462162722186686,0.31718162042907694,0.4,0.24662734080167603
Wave Elemental,Mirage,0.2,0.137407637862643,0.24275424281511299,0.27469909276015403,0.3,0.21907410082334197,0.2,0.2,0.20441935166175498,0.2,0.2,0.2,0.124293849947881,0.1,0.1,0.1,0.200450454508599,0.2,0.2,0.2,0.2,0.18694161795482397,0.2,0.2,0.2,0.2,0.2,0.2
Skittering Invasion,Rise of the Eldrazi,0.3,0.23240758230647002,0.34347889099842,0.291766768274317,0.37387011754336896,0.4,0.32452392177031103,0.48444112588167804,0.539267342934416,0.5598398775888871,0.5491223568731171,0.5009645067319821,0.570056949635166,0.517470443071662,0.6202709033414721,0.793201884235319,1.31306363120388,1.2078935249148002,1.34840094616294,0.5685959216800239,0.526727267813224,0.41615119743502504,0.4111110021765129,0.3833333333333329,0.609909999189182,0.541409189785462,0.399090892561683,0.4
Pyroclast Consul,Morningtide,0.2,0.100740563784042,0.29082160611023306,0.21827311172423802,0.2,0.2,0.2,0.131555754076721,0.203787907484148,0.2,0.2,0.14154625429354098,0.200847464809024,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.30670110001134004,0.3,0.3
Sliversmith,Future Sight,0.2,0.26759241769353,0.481159871882201,0.238152869311678,0.2,0.2,0.2,0.146889291857225,0.20606065197463602,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.32439870514129,0.42679856467773897,0.485084672166739,0.7527031775061039,0.5,0.43757613774795895,0.3
Trepanation Blade,Innistrad,0.2,0.2,0.324880795373846,0.239758912757985,0.47005652590276203,0.3668512983477589,0.45904727210388707,0.42622168295577295,0.335354055712543,0.39076253930770205,0.40942907143515006,0.34202814533544,0.297457605572929,0.28629090791787,0.464713646068883,0.643858471821998,0.519969549275219,0.5,0.5,0.31642487572283695,0.3,0.35240517943484,0.4,0.4,0.5145645456265371,0.382818379570923,0.196970854015528,0.1
Last Breath,Mercadian Masques,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.3,0.36847371655080197,0.4,0.45845374570645897,0.38700582208323797,0.213978451265343,0.23543545437346303,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.46227976683903704,0.455856359066298,0.25910627944618,0.3,0.3
Overrun,Tempest,0.8,0.8,0.944928187365034,0.786745623441246,1.0,0.879631440349337,0.601192874183917,0.509776130348405,0.846338229835075,0.6562247737924549,0.665569941709759,0.689373034391803,0.430932041796964,0.4,0.433934089496302,0.49188607744838697,0.388738637285021,0.4,0.45224329080087294,0.5,0.43753727511058704,0.4919246590171029,0.460785505598149,0.556138238661035,0.322522725429959,0.259621748677821,0.42848415425735,0.5
Chimeric Sphere,Weatherlight,0.2,0.2,0.266424875722837,0.3,0.3,0.3,0.3,0.3,0.196590883264267,0.27991963758599503,0.3,0.3,0.19957626759548802,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.274624546167083,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Rhystic Scrying,Prophecy,0.3,0.3,0.20458919694488298,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.14154625429354098,0.200847464809024,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.30196082276123104,0.200219081830024,0.2,0.2,0.2,0.2
Mask of Avacyn,Innistrad,0.2,0.10462949588328802,0.22512137857070397,0.1,0.20211866202256001,0.2,0.424285346933528,0.35133335111134806,0.23345972317972102,0.39799154206677206,0.342543980841853,0.172464093682517,0.235310468732786,0.20349441120018102,0.32747772502455,0.3,0.410510004594636,0.48157936288635406,0.656729872402619,0.680193915853853,0.46771817764123996,0.41649553088176205,0.39869311162964,0.8429801707917209,0.8045054459950091,0.4,0.517273041328024,0.5
Descendant of Masumaro,Saviors of Kamigawa,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.19927535181669298,0.28290960092882106,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
White Knight,Legions,0.2,0.2,0.39082160611023403,0.271887010686876,0.37994347409723794,0.4,0.291428448977843,0.235999813330844,0.32083311237206297,0.480522054482584,0.39868419321306897,0.308697952144234,0.26511326367172605,0.268279327085921,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.19864863647420303,0.25910627944618,0.3,0.3
Breath of Darigaaz,Invasion,0.3,0.102592251025011,0.32222206118929303,0.209236858275401,0.2,0.2,0.2,0.116888891851891,0.29974772536155603,0.225502114483307,0.2,0.14154625429354098,0.20254239442707103,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.31821255889236,0.33666703030964196,0.24662734080167603
Auriok Bladewarden,Mirrodin,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.33939385904438696,0.3,0.3,0.19927535181669298,0.28290960092882106,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.304248122512206,0.3,0.3,0.3,0.3,0.3
Wall of Tears,Stronghold,0.7379267535692121,0.46203791153234997,0.8079711300163771,0.6857425993084251,0.9550847888541428,1.0,0.6647616394519921,0.676445019266924,0.501010234926022,0.647791539657104,0.46929828024052894,0.6021753938462879,0.476270561614929,0.43010855013790505,0.564113640663429,0.989474203607942,0.32627546194109897,0.3,0.582211848190848,0.6202894244844129,0.6545045450859921,0.343986020474438,0.3,0.3,0.22177181776412397,0.2,0.2,0.6571399659519761
Timecrafting,Planar Chaos,0.2,0.276665851842798,0.479709850867404,0.300401209653128,0.3,0.197037744863832,0.20023786054086498,0.2,0.256818612262214,0.1,0.1,0.1,0.1,0.1,0.200900909017198,0.2,0.2,0.2,0.2,0.2,0.2,0.307903174259529,0.583004568717034,0.49320122633192504,0.527027720970459,0.5981108052660339,0.37515227549591795,0.539882022405029
Spell Snare,Dissension,7.468984067866749,15.5933660374004,13.6159292163655,11.0202821720744,9.56214671310774,9.87592639918221,6.639529850426429,4.40067000893345,4.86742323805483,4.90863203171123,4.97697996026263,3.98285047609386,4.6242934262154805,4.94730479523863,6.24548239173326,8.90021908183002,8.32447454481572,8.92258450769089,9.13653929364705,8.37100320294497,7.171918215479421,6.851376302848481,7.07157787407596,5.07960038947881,4.76636816547897,5.13435241600429,6.10910198367243,3.3105197680924796
Looming Hoverguard,Mirrodin,0.2,0.2,0.405557326917781,0.3,0.3,0.3,0.3,0.3,0.3,0.25080302172315305,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.300326476989745,0.47499901314490994,0.287087271056496,0.25910627944618,0.3,0.3
