,id,cardname,setname,type_line,mana_cost,rarity,oracle_text,power,toughness,loyalty,cmc,set,color_identity,colors,reprint,layout,legalities,timestamp,price
304,4029c3a0-a999-453a-a838-7adb81e481ee,"Obzedat, Ghost Council",Modern Masters 2017,Legendary Creature — Spirit Advisor,{1}{W}{W}{B}{B},rare,"When Obzedat, Ghost Council enters the battlefield, target opponent loses 2 life and you gain 2 life.
At the beginning of your end step, you may exile Obzedat. If you do, return it to the battlefield under its owner's control at the beginning of your next upkeep. It gains haste.",5,5,,5.0,mm3,"['B', 'W']","['B', 'W']",True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1538540470125,0.9
305,4e949d80-d2c5-4ed1-9e53-c98a3b2749ff,"Niv-Mizzet, Dracogenius",Modern Masters 2017,Legendary Creature — Dragon Wizard,{2}{U}{U}{R}{R},rare,"Flying
Whenever Niv-Mizzet, Dracogenius deals damage to a player, you may draw a card.
{U}{R}: Niv-Mizzet, Dracogenius deals 1 damage to any target.",5,5,,6.0,mm3,"['R', 'U']","['R', 'U']",True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542082870125,0.2
306,b45b55df-2de8-4327-9b2d-cff1e5d37a79,Cruel Ultimatum,Modern Masters 2017,Sorcery,{U}{U}{B}{B}{B}{R}{R},rare,"Target opponent sacrifices a creature, discards three cards, then loses 5 life. You return a creature card from your graveyard to your hand, draw three cards, then gain 5 life.",,,,7.0,mm3,"['B', 'R', 'U']","['B', 'R', 'U']",True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542082870123,0.1
307,0c45e678-1ab0-451d-b412-be7c167e812a,Broodmate Dragon,Modern Masters 2017,Creature — Dragon,{3}{B}{R}{G},rare,"Flying
When Broodmate Dragon enters the battlefield, create a 4/4 red Dragon creature token with flying.",4,4,,6.0,mm3,"['B', 'G', 'R']","['B', 'G', 'R']",True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542082870123,0.1
308,29d32427-da4d-4906-8c61-13054c87b349,Aethermage's Touch,Modern Masters 2017,Instant,{2}{W}{U},rare,"Reveal the top four cards of your library. You may put a creature card from among them onto the battlefield. It gains ""At the beginning of your end step, return this creature to its owner's hand."" Then put the rest of the cards revealed this way on the bottom of your library in any order.",,,,4.0,mm3,"['U', 'W']","['U', 'W']",True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542082870122,0.1
309,ba3b5e35-5448-4115-a9c5-6ac14013c904,Advent of the Wurm,Modern Masters 2017,Instant,{1}{G}{G}{W},rare,Create a 5/5 green Wurm creature token with trample.,,,,4.0,mm3,"['G', 'W']","['G', 'W']",True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542082870122,0.1
310,a8e328c6-3a84-49cf-a1a3-1d1e5373d274,Abrupt Decay,Modern Masters 2017,Instant,{B}{G},rare,"This spell can't be countered.
Destroy target nonland permanent with converted mana cost 3 or less.",,,,2.0,mm3,"['B', 'G']","['B', 'G']",True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542082870122,2.5
311,4da9e7d8-5f01-4d55-a0a8-afe5e7d5f8e4,Ulvenwald Tracker,Modern Masters 2017,Creature — Human Shaman,{G},rare,"{1}{G}, {T}: Target creature you control fights another target creature.",1,1,,1.0,mm3,['G'],['G'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542084345120,0.2
312,a62f09c4-4ed2-429b-b8cc-a40c83fc60ff,Thragtusk,Modern Masters 2017,Creature — Beast,{4}{G},rare,"When Thragtusk enters the battlefield, you gain 5 life.
When Thragtusk leaves the battlefield, create a 3/3 green Beast creature token.",5,3,,5.0,mm3,['G'],['G'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542084345120,1.5
313,55b71fb4-27ea-4846-87e4-efd2190faf36,Summoning Trap,Modern Masters 2017,Instant — Trap,{4}{G}{G},rare,"If a creature spell you cast this turn was countered by a spell or ability an opponent controlled, you may pay {0} rather than pay this spell's mana cost.
Look at the top seven cards of your library. You may put a creature card from among them onto the battlefield. Put the rest on the bottom of your library in any order.",,,,6.0,mm3,['G'],['G'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542084345120,0.2
314,614d466e-f830-4a2f-8740-b416a15c67dd,Scavenging Ooze,Modern Masters 2017,Creature — Ooze,{1}{G},rare,"{G}: Exile target card from a graveyard. If it was a creature card, put a +1/+1 counter on Scavenging Ooze and you gain 1 life.",2,2,,2.0,mm3,['G'],['G'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542082870121,3.0
315,92144021-7425-44e1-a32b-13252f1b7036,Primal Command,Modern Masters 2017,Sorcery,{3}{G}{G},rare,"Choose two —
• Target player gains 7 life.
• Put target noncreature permanent on top of its owner's library.
• Target player shuffles their graveyard into their library.
• Search your library for a creature card, reveal it, put it into your hand, then shuffle your library.",,,,5.0,mm3,['G'],['G'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542082870121,0.7
316,96b496a2-11f4-4655-b9e5-0c8c37b2bb9e,Call of the Herd,Modern Masters 2017,Sorcery,{2}{G},rare,"Create a 3/3 green Elephant creature token.
Flashback {3}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,,3.0,mm3,['G'],['G'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542082870119,0.1
317,df3784d4-80cd-4f78-afb3-d61f3bab5b2c,Zealous Conscripts,Modern Masters 2017,Creature — Human Warrior,{4}{R},rare,"Haste
When Zealous Conscripts enters the battlefield, gain control of target permanent until end of turn. Untap that permanent. It gains haste until end of turn.",3,3,,5.0,mm3,['R'],['R'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542084345118,0.2
318,0f9cea68-4390-4d73-a374-d6299cbc9271,Pyromancer Ascension,Modern Masters 2017,Enchantment,{1}{R},rare,"Whenever you cast an instant or sorcery spell that has the same name as a card in your graveyard, you may put a quest counter on Pyromancer Ascension.
Whenever you cast an instant or sorcery spell while Pyromancer Ascension has two or more quest counters on it, you may copy that spell. You may choose new targets for the copy.",,,,2.0,mm3,['R'],['R'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1538540470117,0.9
319,708557e2-c1b4-4e45-b568-17763b7a9924,Mizzium Mortars,Modern Masters 2017,Sorcery,{1}{R},rare,"Mizzium Mortars deals 4 damage to target creature you don't control.
Overload {3}{R}{R}{R} (You may cast this spell for its overload cost. If you do, change its text by replacing all instances of ""target"" with ""each."")",,,,2.0,mm3,['R'],['R'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542082870116,0.1
320,8d045477-7593-46f9-8b40-1356aff1132f,Blood Moon,Modern Masters 2017,Enchantment,{2}{R},rare,Nonbasic lands are Mountains.,,,,3.0,mm3,['R'],['R'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542082870114,14.4
321,9628c3bb-2fce-4321-bb6a-b0a3377649d6,Sever the Bloodline,Modern Masters 2017,Sorcery,{3}{B},rare,"Exile target creature and all other creatures with the same name as that creature.
Flashback {5}{B}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,,4.0,mm3,['B'],['B'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542082870113,0.1
322,28c44782-a12f-4ecc-a6e8-d569e2942a9a,Mind Shatter,Modern Masters 2017,Sorcery,{X}{B}{B},rare,Target player discards X cards at random.,,,,2.0,mm3,['B'],['B'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542082870112,0.1
323,89936685-8647-4a65-b764-62fc4b49293a,Desecration Demon,Modern Masters 2017,Creature — Demon,{2}{B}{B},rare,"Flying
At the beginning of each combat, any opponent may sacrifice a creature. If a player does, tap Desecration Demon and put a +1/+1 counter on it.",6,6,,4.0,mm3,['B'],['B'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1538194870111,0.7
324,9ddf501c-af11-4e97-81f7-32c9ee384a27,Death's Shadow,Modern Masters 2017,Creature — Avatar,{B},rare,"Death's Shadow gets -X/-X, where X is your life total.",13,13,,1.0,mm3,['B'],['B'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542082870111,8.0
325,795fdd00-5833-4732-bc73-0ebcd84aa330,Damnation,Modern Masters 2017,Sorcery,{2}{B}{B},rare,Destroy all creatures. They can't be regenerated.,,,,4.0,mm3,['B'],['B'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542082870111,24.0
326,92a0243a-4661-4c7c-8dd2-9237bf9238de,"Venser, Shaper Savant",Modern Masters 2017,Legendary Creature — Human Wizard,{2}{U}{U},rare,"Flash
When Venser, Shaper Savant enters the battlefield, return target spell or permanent to its owner's hand.",2,2,,4.0,mm3,['U'],['U'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542084345113,4.3
327,e7472958-dd1b-48a7-a960-ec2ef3b69ded,Phantasmal Image,Modern Masters 2017,Creature — Illusion,{1}{U},rare,"You may have Phantasmal Image enter the battlefield as a copy of any creature on the battlefield, except it's an Illusion in addition to its other types and it has ""When this creature becomes the target of a spell or ability, sacrifice it.""",0,0,,2.0,mm3,['U'],['U'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542082870109,13.2
328,f26a79b9-9f09-476e-b914-cade929dd852,Deadeye Navigator,Modern Masters 2017,Creature — Spirit,{4}{U}{U},rare,"Soulbond (You may pair this creature with another unpaired creature when either enters the battlefield. They remain paired for as long as you control both of them.)
As long as Deadeye Navigator is paired with another creature, each of those creatures has ""{1}{U}: Exile this creature, then return it to the battlefield under your control.""",5,5,,6.0,mm3,['U'],['U'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542082870108,2.1
329,268f6afc-bf16-4ca7-a986-945a95d3bffc,Cyclonic Rift,Modern Masters 2017,Instant,{1}{U},rare,"Return target nonland permanent you don't control to its owner's hand.
Overload {6}{U} (You may cast this spell for its overload cost. If you do, change its text by replacing all instances of ""target"" with ""each."")",,,,2.0,mm3,['U'],['U'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542082870108,13.9
330,02ad8a5a-9814-4fb5-90b1-95c0769be456,Cackling Counterpart,Modern Masters 2017,Instant,{1}{U}{U},rare,"Create a token that's a copy of target creature you control.
Flashback {5}{U}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,,3.0,mm3,['U'],['U'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542082870108,0.1
331,9e564a2c-e8f0-4ef2-bb1f-1d607dcb0b63,Terminus,Modern Masters 2017,Sorcery,{4}{W}{W},rare,"Put all creatures on the bottom of their owners' libraries.
Miracle {W} (You may cast this card for its miracle cost when you draw it if it's the first card you drew this turn.)",,,,6.0,mm3,['W'],['W'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542084345110,3.4
332,8e7faede-f794-4bda-9d64-21390ba19266,Stony Silence,Modern Masters 2017,Enchantment,{1}{W},rare,Activated abilities of artifacts can't be activated.,,,,2.0,mm3,['W'],['W'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542084345110,7.3
333,b958bcdd-d0ea-4ae0-9dd0-e6de5cf74128,Restoration Angel,Modern Masters 2017,Creature — Angel,{3}{W},rare,"Flash
Flying
When Restoration Angel enters the battlefield, you may exile target non-Angel creature you control, then return that card to the battlefield under your control.",3,4,,4.0,mm3,['W'],['W'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542082870107,1.8
334,7c3ba78b-c66a-4a93-abc6-18b63779eda3,Ranger of Eos,Modern Masters 2017,Creature — Human Soldier,{3}{W},rare,"When Ranger of Eos enters the battlefield, you may search your library for up to two creature cards with converted mana cost 1 or less, reveal them, and put them into your hand. If you do, shuffle your library.",3,2,,4.0,mm3,['W'],['W'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542082870107,1.3
335,9d53b9ef-fedc-4471-ac90-018d7033a9fc,Blade Splicer,Modern Masters 2017,Creature — Human Artificer,{2}{W},rare,"When Blade Splicer enters the battlefield, create a 3/3 colorless Golem artifact creature token.
Golem creatures you control have first strike.",1,1,,3.0,mm3,['W'],['W'],True,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542082870105,1.2
336,9d71efa6-5de8-476f-86ce-0790956e574f,Tezzeret's Betrayal,Aether Revolt,Sorcery,{3}{U}{B},rare,"Destroy target creature. You may search your library and/or graveyard for a card named Tezzeret, Master of Metal, reveal it, and put it into your hand. If you search your library this way, shuffle it.",,,,5.0,aer,"['B', 'U']","['B', 'U']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542044549449,0.1
337,7026c374-0776-403b-86fd-5092677fd5c9,Ajani's Aid,Aether Revolt,Enchantment,{2}{G}{W},rare,"When Ajani's Aid enters the battlefield, you may search your library and/or graveyard for a card named Ajani, Valiant Protector, reveal it, and put it into your hand. If you search your library this way, shuffle it.
Sacrifice Ajani's Aid: Prevent all combat damage a creature of your choice would deal this turn.",,,,4.0,aer,"['G', 'W']","['G', 'W']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542044549449,0.1
338,8331724d-6fab-454a-b06c-b06e499fa552,Spire of Industry,Aether Revolt,Land,,rare,"{T}: Add {C}.
{T}, Pay 1 life: Add one mana of any color. Activate this ability only if you control an artifact.",,,,0.0,aer,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542044549449,0.6
339,329a8738-3e17-403a-857a-0ba529ce8cd1,Walking Ballista,Aether Revolt,Artifact Creature — Construct,{X}{X},rare,"Walking Ballista enters the battlefield with X +1/+1 counters on it.
{4}: Put a +1/+1 counter on Walking Ballista.
Remove a +1/+1 counter from Walking Ballista: It deals 1 damage to any target.",0,0,,0.0,aer,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542044549449,12.0
340,68abc75f-596f-4169-96fc-ada941ef47ed,Scrap Trawler,Aether Revolt,Artifact Creature — Construct,{3},rare,"Whenever Scrap Trawler or another artifact you control is put into a graveyard from the battlefield, return to your hand target artifact card in your graveyard with lesser converted mana cost.",3,2,,3.0,aer,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1541353349449,1.2
341,1599b545-6b8e-4350-980a-59349374400d,Peacewalker Colossus,Aether Revolt,Artifact — Vehicle,{3},rare,"{1}{W}: Another target Vehicle you control becomes an artifact creature until end of turn.
Crew 4 (Tap any number of creatures you control with total power 4 or more: This Vehicle becomes an artifact creature until end of turn.)",6,6,,3.0,aer,['W'],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542044549449,0.1
342,1aa4eba9-9e91-4beb-9296-a18baa73a318,Metallic Mimic,Aether Revolt,Artifact Creature — Shapeshifter,{2},rare,"As Metallic Mimic enters the battlefield, choose a creature type.
Metallic Mimic is the chosen type in addition to its other types.
Each other creature you control of the chosen type enters the battlefield with an additional +1/+1 counter on it.",2,1,,2.0,aer,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542044549448,3.1
343,955b4bc9-1ded-4f23-b415-ab968c681eb7,Merchant's Dockhand,Aether Revolt,Artifact Creature — Construct,{1},rare,"{3}{U}, {T}, Tap X untapped artifacts you control: Look at the top X cards of your library. Put one of them into your hand and the rest on the bottom of your library in any order.",1,2,,1.0,aer,['U'],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542044549448,0.1
344,7439a855-4041-4d14-8edf-6741a734e55d,Lifecrafter's Bestiary,Aether Revolt,Artifact,{3},rare,"At the beginning of your upkeep, scry 1.
Whenever you cast a creature spell, you may pay {G}. If you do, draw a card.",,,,3.0,aer,['G'],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542044549448,0.8
345,40e2564f-0066-41e0-a767-13ef33a17024,Inspiring Statuary,Aether Revolt,Artifact,{3},rare,Nonartifact spells you cast have improvise. (Your artifacts can help cast those spells. Each artifact you tap after you're done activating mana abilities pays for {1}.),,,,3.0,aer,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542044549448,0.4
346,4160bb5f-4b49-4535-94f5-776d7abd1d1a,Aethersphere Harvester,Aether Revolt,Artifact — Vehicle,{3},rare,"Flying
When Aethersphere Harvester enters the battlefield, you get {E}{E} (two energy counters).
Pay {E}: Aethersphere Harvester gains lifelink until end of turn.
Crew 1 (Tap any number of creatures you control with total power 1 or more: This Vehicle becomes an artifact creature until end of turn.)",3,5,,3.0,aer,[],[],False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1539625349448,0.3
347,968c7d5a-b037-4ff7-b6d2-df00adf5691b,Oath of Ajani,Aether Revolt,Legendary Enchantment,{G}{W},rare,"When Oath of Ajani enters the battlefield, put a +1/+1 counter on each creature you control.
Planeswalker spells you cast cost {1} less to cast.",,,,2.0,aer,"['G', 'W']","['G', 'W']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1529170949447,0.2
348,dd8f103c-a688-4f22-ae59-2bce1db9d44a,Dark Intimations,Aether Revolt,Sorcery,{2}{U}{B}{R},rare,"Each opponent sacrifices a creature or planeswalker, then discards a card. You return a creature or planeswalker card from your graveyard to your hand, then draw a card.
When you cast a Bolas planeswalker spell, exile Dark Intimations from your graveyard. That planeswalker enters the battlefield with an additional loyalty counter on it.",,,,5.0,aer,"['B', 'R', 'U']","['B', 'R', 'U']",False,normal,"{'standard': 'not_legal', 'future': 'not_legal', 'frontier': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', '1v1': 'legal', 'duel': 'legal', 'brawl': 'not_legal'}",1542044549447,0.1
