cardname,setname,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28
Roar of the Crowd,Morningtide,0.1,0.1,0.48284975144567294,0.6,0.6,0.6,0.10595222788897,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.295614415979158,0.205929383936384,0.2,0.2,0.30103093846328305,0.3,0.36096593376228603,0.224774997972955,0.158590810214538,0.2,0.3
Reef Shaman,Apocalypse,0.2,0.2,0.29033826577196803,0.278514198966253,0.3,0.20018444649385,0.233809054415063,0.3,0.3,0.3,0.3,0.19927535181669298,0.258333121467131,0.255913805061372,0.19624681303435199,0.186622850300662,0.2,0.2,0.294070616063616,0.3,0.3,0.3,0.3,0.22390294609139602,0.195495454914008,0.25910627944618,0.3,0.3
Sarcomite Myr,Future Sight,0.1,0.287407637862643,0.3,0.3,0.3,0.3,0.100237860540865,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.204054090577393,0.314433138485964,0.375163238494872,0.25263292938065,0.31756817628987605,0.151889710203198,0.2,0.3
Infuse,Ice Age,0.36896337678460606,0.4,0.161111030594646,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.29339363417688397,0.3,0.205929383936384,0.13937230974361903,0.202702727051595,0.2,0.2,0.21491269621968698,0.14939954414003698,0.1,0.1,0.24603150037500401
Mystic Veil,Visions,0.2,0.2,0.103139900578269,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.29339363417688397,0.3,0.24775670919912698,0.13429977246047,0.1,0.193985505005206,0.19967352301025498,0.152193449913815,0.247447274299768,0.212542912813534,0.2,0.2
Keep Watch,Judgment,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.199368555822393,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.297766471819297,0.533005549128414,0.3,0.3,0.595531397230899,0.8,0.4083346230312271
Torment,Stronghold,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.272372273624087,0.23917514613552698,0.321569050373537,0.431141199226306,0.503604987432319,0.1,0.1,0.23650757747116
Orzhov Basilica,Guildpact,0.5,0.39592662140690504,0.3,0.381324473788841,0.5,0.511111790131001,0.49071486735524794,0.519333591114548,0.5316922855476179,0.6056217544789699,0.603070435137304,0.383575848925347,0.2,0.2,0.394894548599537,0.5,0.5,0.5,0.5,0.5,0.402702727051595,0.4,0.620910213925763,0.42127199042092706,0.41201181992630603,0.5,0.5633329696903578,0.2
Minotaur Tactician,Apocalypse,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.255705456805917,0.26615119743502497,0.3,0.19868419321306896,0.27282317858719396,0.15910627944618,0.2,0.26765854355409
Mind Ravel,Ice Age,0.1,0.1,0.19541080305511702,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.110810457751872,0.1,0.18493591284531602,0.2,0.272372273624087,0.3,0.3,0.31381399755259903,0.25540545410319,0.2,0.2,0.27301575018750196
Myr Quadropod,Fifth Dawn,0.1,0.238333759263992,0.412318294468036,0.6,0.6,0.6,0.100237860540865,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.19144136433661602,0.2,0.2,0.13135962315293598,0.657056820331715,0.445362323322921,0.2,0.26765854355409
Sneaky Homunculus,Nemesis,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.200126137319222,0.2,0.2,0.155797185466456,0.1,0.1,0.160210001891909,0.2,0.2,0.2,0.2,0.2,0.303603185614285,0.308246992237033,0.375163238494872,0.32368583797155204,0.120420454238326,0.1,0.1,0.23650757747116
Razorfin Hunter,Apocalypse,0.2,0.2,0.29033826577196803,0.20180725068976701,0.2,0.27759252880587604,0.198571408162974,0.2,0.22209600072727803,0.251003626549717,0.3,0.3,0.200847464809024,0.2,0.218469085307075,0.186622850300662,0.2,0.2,0.252243290800873,0.3,0.3,0.3,0.3,0.252850695403887,0.195495454914008,0.287457087186466,0.36333296969035794,0.293254681603352
Withdraw,Prophecy,0.2,0.10018500205557801,0.20724648183306998,0.19437764310413397,0.2,0.197037189302103,0.2,0.2,0.2,0.2,0.2,0.2,0.19307917863710697,0.113171986644946,0.18318363228497603,0.20328951696732897,0.204053640122884,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.538738637285021,0.48178744110764005,0.33666703030964196,0.24662734080167603
Martyr of Ashes,Coldsnap,0.2,0.2,0.2,0.19498006000072302,0.14420927295994002,0.202962255136168,0.12214245917798801,0.1,0.201515162993659,0.188955891034832,0.2,0.150966680676532,0.1,0.1,0.19399454049135603,0.1,0.294294543194083,0.3,0.205929383936384,0.13937230974361903,0.20135136352579802,0.195704594892731,0.2,0.124561507388255,0.1,0.314776956463469,0.42484772450408204,0.25337265919832397
Bloodrock Cyclops,Weatherlight,0.1,0.42148190535450397,0.41859809562457395,0.6,0.6,0.6,0.10595222788897,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.18505139228239498,0.19084982058471697,0.154386241924236,0.1,0.1,0.1,0.24007904856010198
Snakeform,Eventide,0.2,0.31851798353315003,0.30458919694488296,0.20562235689586603,0.2,0.2,0.138809840140573,0.1,0.25239888180971104,0.24417703827757,0.2,0.14154625429354098,0.200847464809024,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.445190156599553,0.370915115982666,0.36096330214871203,0.256756817628988,0.258590810214538,0.3,0.2
Rhystic Circle,Prophecy,0.2,0.14851887243191597,0.1,0.1,0.1,0.1,0.1,0.1,0.13472223274418701,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.213231064237776,0.316993470460205,0.178070764089001,0.1,0.1,0.1,0.23531708710818
Joven's Ferrets,Homelands,0.3,0.3,0.385024420643777,0.6993999927709972,0.4,0.458147868309648,0.5,0.41622154962066205,0.42512594792384795,0.5,0.39934209660653397,0.426088059247235,0.22132772311629803,0.2,0.32777862863629403,0.3879379991842,0.30660636582311607,0.3,0.3,0.3,0.353453184262921,0.312886215321807,0.3,0.3,0.3,0.3,0.415756650120911,0.5
Deepcavern Imp,Future Sight,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.194330353921174,0.283661444342046,0.20570204871116698,0.2,0.251889710203198,0.3,0.2
Bog Rats,Chronicles,0.2,0.13851876131957,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.29339363417688397,0.3,0.24775670919912698,0.13429977246047,0.1,0.194500974236848,0.23562128669189603,0.160307372465427,0.1,0.1,0.1,0.241269538923082
Tel-Jilad Outrider,Darksteel,0.1,0.1,0.551691328859839,0.6,0.6,0.6,0.10595222788897,0.1,0.7444442760930009,0.3951824720779771,0.1,0.1,0.1,0.1,0.218468634852566,0.2,0.2,0.2,0.2,0.2,0.2,0.30051546923164196,0.3,0.394518348925644,0.22177181776412397,0.2,0.2,0.2
Shrieking Drake,Visions,0.1,0.1,0.29082160611023306,0.20441752310268801,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.14154625429354098,0.1,0.1,0.1,0.20328951696732897,0.29864863647420303,0.640351188831432,0.317788151809152,0.3,0.3,0.422680646192229,0.39346359732543795,0.41864103475045705,0.8013504626167801,0.701891256610893,0.44666721213113003,0.33174621126441994
Mind Stone,Weatherlight,0.5,0.43851876131957,0.972464818330701,0.736343208954325,0.9,0.605925621395793,0.6,0.475999679995733,0.5369945984439279,0.626908155519946,0.6741226858248129,0.632609168248815,0.670903990711786,0.438440136131228,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.481443107660904,0.575163238494872,0.721052250687509,0.940840007567636,0.91838524108496,0.8,0.526984845057679
Moonglove Changeling,Morningtide,0.1,0.174814720163557,0.244203539181727,0.1,0.1,0.1,0.19404777211103,0.2,0.2,0.229116615862842,0.2,0.19371947419527802,0.2,0.2,0.2,0.253069777233911,0.19684681843980603,0.107894182818195,0.194070616063616,0.2,0.249399093685529,0.3,0.3,0.14451769102225,0.493393183722376,0.444330869390406,0.23757613774795897,0.2
Barbarian Bully,Judgment,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.142424185031705,0.17991963758599502,0.2,0.155797185466456,0.1,0.18844094259584804,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.202748997412344,0.268955273632816,0.193420966065343,0.2,0.2,0.2,0.26765854355409
Mental Note,Judgment,0.2,0.2,0.295410803055117,0.287550452415089,0.3,0.3,0.3,0.3,0.256565580042273,0.3,0.3,0.19927535181669298,0.28290960092882106,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.36632284868916204,0.39346359732543795,0.38881630021447705,0.3,0.35910627944618,0.4,0.4
Dark Ritual,Ice Age,1.0,1.0,1.28623240916535,1.3,1.3,1.0853709485661,1.0,1.0,1.0,1.0,1.0,0.7830932332352639,0.7649721607810241,0.860752592783755,0.722071820466851,0.7,0.990090451265327,1.0,0.895513418398254,0.7176328642444091,0.6932427319165041,0.5438138537510699,0.43431341791015504,0.582018184449795,0.6247745475184461,0.5807565026443571,0.564242077128675,0.46349242252884
Dragon Fangs,Scourge,0.2,0.14851887243191597,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.20103093846328304,0.2,0.133772154896775,0.1,0.21821255889236,0.3,0.24662734080167603
Akki Drillmaster,Saviors of Kamigawa,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.21300502276532396,0.2,0.2,0.2,0.2,0.2,0.2,0.253069777233911,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.19671048303267102,0.2,0.25910627944618,0.195152639138893,0.1
Silt Crawler,Prophecy,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.257507274840314,0.24896906153671697,0.30196082276123104,0.70766917985763,0.42672726781322395,0.15910627944618,0.2,0.26765854355409
Stonehands,Ice Age,0.36896337678460606,0.4,0.127777214162524,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.29339363417688397,0.3,0.24775670919912698,0.13937230974361903,0.202252272542996,0.2,0.2,0.3668857484966911,0.19414409138821104,0.2,0.2,0.27301575018750196
Trickster Mage,Nemesis,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.20353525405495498,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.302251822088487,0.331443107660904,0.375163238494872,0.287280753694128,0.19054045531941702,0.25240517943484003,0.3,0.3
Devastate,Prophecy,0.1,0.1,0.554829055493558,0.8,0.8,0.8,0.10595222788897,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.18745760265569697,0.308170748446048,0.14846511138304502,0.1,0.1,0.1,0.23531708710818
Architects of Will,Alara Reborn,0.1,0.28851876131957,0.3,0.3,0.3,0.3,0.11023800340004901,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.21973710180397102,0.2,0.39649074329925393,0.5,0.312076986622995,0.3,0.38316219754842795,0.42679758426635794,0.6620606850090129,0.65090045856269,0.48659779997731895,0.5,0.5
Topple,Nemesis,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.24984954819412802,0.23350498458747,0.274182827114257,0.246931538572876,0.1,0.15910627944618,0.2,0.26825378873558
Wicked Reward,Visions,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.110810457751872,0.1,0.152243290800873,0.2,0.274624546167083,0.329209579480201,0.29901958861938505,2.87764575849682,0.1,0.159621748677821,0.264242077128675,0.3
Kithkin Spellduster,Eventide,0.1,0.22499972221913603,0.415458195046305,0.6,0.6,0.6,0.100237860540865,0.1,0.114646323078205,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.295614415979158,0.205929383936384,0.140096957926927,0.200450454508599,0.198281941050939,0.2,0.171491730154344,0.1,0.1,0.1,0.3
Wrap in Vigor,Future Sight,0.1,0.291852131690352,0.3,0.3,0.3,0.3,0.122856755096501,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.200900909017198,0.289519479582264,0.321569050373537,0.402412531743839,0.748500436940873,0.4477664718192971,0.443939889816179,0.2
Surging Might,Coldsnap,0.1,0.1,0.424877896781113,0.6,0.6,0.6,0.100237860540865,0.1,0.1,0.1,0.1,0.26328497514456695,0.3,0.3,0.236937720159641,0.1,0.294294543194083,0.3,0.205929383936384,0.2,0.2,0.30051546923164196,0.3,0.14166699561836302,0.493393183722376,0.35206342333426094,0.1,0.3
Lost Hours,Future Sight,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.11036000324327198,0.1,0.152243290800873,0.2,0.21996999972972697,0.202577861627439,0.258825663248299,0.161404097422335,0.1,0.217181620429077,0.23757613774795897,0.20674531839664803
Drag Down,Conflux,0.1,0.174814720163557,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.107894182818195,0.194070616063616,0.2,0.2,0.297766471819297,0.3,0.19868419321306896,0.23018045207614501,0.158590810214538,0.2,0.3
Utvara Scalper,Dissension,0.1,0.16148123868043,0.2,0.2,0.2,0.2,0.2,0.2,0.143939348025364,0.167268882757624,0.2,0.2,0.2,0.2,0.2,0.253069777233911,0.10750727484031401,0.1,0.194070616063616,0.2,0.276876818710078,0.312027443581893,0.3,0.18333399123672697,0.4906913575797979,0.25910627944618,0.3,0.1
Mine Bearer,Prophecy,0.1,0.1,0.19686009942173102,0.2,0.2,0.2,0.2,0.285777810370805,0.202272744490489,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.262462274434905,0.19879792575181196,0.289870389615483,0.20263161357386303,0.2,0.2,0.2,0.26765854355409
Tendrils of Despair,Weatherlight,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.29879741028258006,0.3,0.325654942828195,0.31096181046676097,0.159621748677821,0.2,0.270039524280051
King Cheetah,Visions,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.110810457751872,0.1,0.152243290800873,0.2,0.2,0.20962123320859,0.250980411380615,0.185526125343755,0.229279543058947,0.159621748677821,0.2,0.270039524280051
Ana Disciple,Apocalypse,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.200126137319222,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.297766471819297,0.3,0.20263161357386303,0.2,0.2,0.2,0.26765854355409
Manacles of Decay,Apocalypse,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.200504928067637,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.255705456805917,0.3,0.3,0.19868419321306896,0.229279543058947,0.15910627944618,0.2,0.26765854355409
Seal of Removal,Nemesis,0.2,0.2,0.47656995028913496,0.307630212412198,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.38530835932051705,0.139789998108091,0.21821255889236,0.3,0.24662734080167603
Kavu Primarch,Future Sight,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.22388323590964898,0.272223965175788,0.160746194028869,0.1,0.1,0.1,0.3
Patrician's Scorn,Future Sight,0.1,0.1,0.1,0.55080362414005,0.6,0.6,0.100237860540865,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.153904089226029,0.1,0.1,0.1,0.200450454508599,0.309620717739358,0.397058765858154,0.42258713930446506,0.387838629176839,0.30670110001134004,0.41212022036764295,0.2
Shattered Crypt,Weatherlight,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.29879741028258006,0.3,0.3,0.24969999729727302,0.159621748677821,0.2,0.270039524280051
Scourge of the Nobilis,Eventide,0.5,0.21981466460738397,0.295410803055117,0.24598368655044,0.196610140763905,0.291481572017467,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.49473611494888103,0.261711817223579,0.30670110001134004,0.3,0.24662734080167603
Valiant Guard,Conflux,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.40795498450745793,0.167268882757624,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.107894182818195,0.194070616063616,0.291787562138582,0.3,0.3,0.3,0.480264214002816,0.31936999432427304,0.1,0.1,0.3
Angelic Renewal,Weatherlight,0.2,0.300555561728464,0.203139900578269,0.213252569308064,0.494774531987559,0.348332203691152,0.420237431963314,0.371999626661689,0.4143936696490129,0.40983927517199004,0.4,0.4,0.229943474097238,0.2,0.28123181289921506,0.296491401202647,0.3,0.3,0.478525755055337,0.302899317381411,0.532430922801106,0.375256445942742,0.46339830192748904,0.349122356873117,0.37192272002450505,0.42199301023721897,0.564242077128675,0.516866272217526
Magnetic Flux,Darksteel,0.1,0.1,0.424877896781113,0.6,0.6,0.6,0.10595222788897,0.1,0.132828279002114,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.198798187371057,0.154123753853133,0.216993470460205,0.17127264832432001,0.1,0.1,0.1,0.23531708710818
Jangling Automaton,Weatherlight,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.190206600068042,0.26470617070923,0.21820221318701602,0.2,0.2,0.2,0.270039524280051
Zerapa Minotaur,Prophecy,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.266065910503698,0.269244012824874,0.375163238494872,0.17412202792142,0.1,0.1,0.198789068892162,0.23531708710818
Mogg Bombers,Stronghold,0.2,0.2,0.412318294468036,0.6,0.6,0.6,0.10595222788897,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.21116918731120898,0.33529382929077,0.154386241924236,0.1,0.219243497355643,0.24939453444608103,0.2
Jolrael's Favor,Prophecy,0.1,0.1,0.1,0.73112507379607,0.8,0.8,0.10595222788897,0.1,0.14419200145455602,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.191065887277188,0.335947763681641,0.20043882156344198,0.212162722186686,0.15910627944618,0.2,0.26765854355409
Vedalken Outlander,Conflux,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.253069777233911,0.17792772907864002,0.180481980026053,0.2,0.2,0.275525455184281,0.3977664718192971,0.4,0.29714930459611305,0.33933954359949203,0.2,0.2,0.3
Dire Wolves,Ice Age,0.36896337678460606,0.4,0.161111030594646,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.29339363417688397,0.3,0.24775670919912698,0.13429977246047,0.1,0.17250899493809196,0.197058765858154,0.165570599613153,0.1,0.1,0.1,0.24603150037500401
Slaughterhouse Bouncer,Dissension,0.24827229464101003,0.23851876131957003,0.103139900578269,0.1,0.1,0.1,0.1,0.1,0.127525208524307,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.294294543194083,0.107236279424729,0.1,0.1,0.20585590861178898,0.24209631027123998,0.2,0.19605192173581198,0.45390453968053796,0.15910627944618,0.2,0.3
Branded Brawlers,Prophecy,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.15606065197463598,0.180522054482584,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19845410777430703,0.335621286691896,0.164035710996197,0.17372363714988398,0.2,0.2,0.26765854355409
Bosk Banneret,Morningtide,0.2,0.2,0.511353063087871,0.304618127929252,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.19927535181669298,0.2,0.2,0.2,0.253069777233911,0.3,0.3,0.3,0.3,0.35075045721132597,0.3103088691636,0.417646424439695,0.151534888616956,0.23843863458229397,0.2,0.2,0.3
Akoum Battlesinger,Worldwake,0.1,0.1,0.1,0.1,0.1,0.1,0.19404777211103,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.29912301477651,0.412016942470601,0.6386476615603119,0.651952720294777,0.265120258971742,0.30130590795898,0.2,0.18318318183046697,0.19072103836121998,0.248485427007764,0.2
Talara's Bane,Eventide,0.1,0.355556172846365,0.10627980115653901,0.55080362414005,0.6,0.6,0.10238074829640402,0.1,0.1,0.1,0.1,0.26328497514456695,0.3,0.3,0.225676357444662,0.1,0.294294543194083,0.3,0.205929383936384,0.2,0.2,0.262715079536902,0.2,0.7910044869011429,0.6776286272849311,0.217181620429077,0.23757613774795897,0.2
Stingmoggie,Morningtide,0.1,0.1,0.48284975144567294,0.6,0.6,0.6,0.100237860540865,0.1,0.13888893097674998,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.295614415979158,0.205929383936384,0.2,0.2,0.30051546923164196,0.3,0.27346478243134803,1.01471364606888,0.7902091774142,0.18909071074019498,0.3
Ridged Kusite,Planar Chaos,0.1,0.16148123868043,0.2,0.2,0.2,0.2,0.2,0.2,0.199368555822393,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.11036000324327198,0.1,0.194070616063616,0.2,0.276876818710078,0.388488025649749,0.4,0.22500098685509,1.2141136406634299,0.7383194672110021,0.2,0.3
Surrakar Banisher,Worldwake,0.1,0.1,0.519082160611023,0.6,0.6,0.6,0.104523636051944,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.295614415979158,0.205929383936384,0.2,0.2,0.2,0.2,0.398459848155897,0.769370444778782,0.2,0.25060546555391894,0.3
Wall of Hope,Legions,0.2,0.2,0.39058102291337604,0.3821293027626839,0.38757065737845203,0.3761114012377921,0.35643009185845503,0.2,0.21161637588163504,0.2,0.2,0.14154625429354098,0.20042373240451197,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.365120258971742,0.4,0.237499835524152,0.469670897936017,0.32835080774028597,0.3,0.40674531839664796
Quicksilver Dagger,Apocalypse,0.110345541071798,0.1,0.24275424281511299,0.2,0.2,0.2,0.2,0.109555460739477,0.1,0.20060241689658898,0.2,0.14154625429354098,0.204661056449631,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.130482637929446,0.1,0.21821255889236,0.3,0.24662734080167603
Traumatic Visions,Conflux,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.11036000324327198,0.1,0.194070616063616,0.2,0.275525455184281,0.39054990257631506,0.4,0.49363610047500606,0.5001509022603811,0.151889710203198,0.2,0.3
Teardrop Kami,Betrayers of Kamigawa,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.273110974812998,0.198484837006341,0.2,0.2,0.20241525239496203,0.2,0.2,0.2,0.253069777233911,0.18918909179361998,0.2,0.2,0.2,0.276876818710078,0.300687120485778,0.3,0.73969591705154,0.445646357174389,0.20670110001134,0.2,0.21428588435576604
Plague Witch,Nemesis,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.23858818547914798,0.240721553830452,0.345097943096923,0.19978091816997604,0.2,0.2,0.2,0.26825378873558
Snow-Covered Island,Coldsnap,1.0,1.0,1.2176335888925902,1.0184737165508,0.8261294587242259,0.9077784197602199,0.9569043843483481,1.0,1.0,1.13312991722792,0.988157738917617,1.18043377440253,0.9555076737938459,1.0,1.1791299921620901,1.1,1.1,1.14956249424335,1.06923143491764,1.1826084436006299,1.04849863512284,1.18024257982041,1.0022882801623598,1.7587737996552602,1.6424936260687,3.0343637563273798,3.13423698612702,3.07976404481006
Renewal,Homelands,0.1,0.1,0.218840852765982,0.120080362414005,0.1,0.202962255136168,0.20595222788897,0.2,0.20328297941651102,0.184738972758708,0.154825063487677,0.21690749141291898,0.20692082136289303,0.10026855271859199,0.147147271597041,0.1,0.171471815061397,0.1,0.1,0.226087334599052,0.17912909125307397,0.2,0.2,0.569733812287004,0.38393453995081,0.259621748677821,0.3,0.3
Plumes of Peace,Dissension,0.258617835712808,0.3,0.3,0.3,0.3,0.3,0.100237860540865,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.20613955446782198,0.150450454508599,0.1,0.1,0.1,0.200450454508599,0.2,0.2,0.15745667706154,0.1,0.1,0.1,0.3
Daru Sanctifier,Legions,0.1,0.1,0.424877896781113,0.6,0.6,0.6,0.100237860540865,0.1,0.12297971954333,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.18694213342405602,0.26830035883056497,0.156359952104633,0.1,0.1,0.1,0.23531708710818
Brute Force,Planar Chaos,0.2,0.269259102878921,0.36642487572283605,0.265059819997831,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.19927535181669298,0.2,0.2,0.260660456400508,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.358590810214538,0.4,0.2
Mass of Ghouls,Future Sight,0.258617835712808,0.3,0.3,0.3,0.3,0.3,0.10595222788897,0.1,0.11729785831710801,0.1,0.1,0.1,0.1,0.1,0.21381453886972,0.1,0.1,0.1,0.1,0.1,0.209009090171984,0.17577243064361497,0.26405321672973997,0.160965275858893,0.1,0.1,0.1,0.3
Crippling Fatigue,Torment,0.1,0.1,0.424877896781113,0.6,0.6,0.6,0.100237860540865,0.1,0.125631254782233,0.1,0.1,0.266183567877795,0.3,0.3,0.3,0.3,0.3,0.3,0.217467956422658,0.19178756213858197,0.12447454481571901,0.129725048711842,0.207843291044922,0.175220068685114,0.1,0.20670110001134,0.2,0.2
Cephalid Pathmage,Legions,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.143560557276949,0.1,0.1,0.183091783938898,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.201718058949061,0.286601698072511,0.20175462835037303,0.2,0.2,0.2,0.26765854355409
